15,Counting Sort,0.0001922
16,Counting Sort,0.0003645
17,Counting Sort,0.0007035
18,Counting Sort,0.0014124
19,Counting Sort,0.0028562
20,Counting Sort,0.0055499
21,Counting Sort,0.0111584
22,Counting Sort,0.0222484
23,Counting Sort,0.0446142
24,Counting Sort,0.0906258
25,Counting Sort,0.178924
26,Counting Sort,0.372881
27,Counting Sort,0.735926
28,Counting Sort,1.45809
29,Counting Sort,2.89312
30,Counting Sort,5.80224
