15,Merge Sort,0.0082602
16,Merge Sort,0.0160685
17,Merge Sort,0.0313251
18,Merge Sort,0.0715056
19,Merge Sort,0.144292
20,Merge Sort,0.33445
21,Merge Sort,0.632542
22,Merge Sort,1.15167
23,Merge Sort,2.32426
24,Merge Sort,5.0094
25,Merge Sort,10.0173
26,Merge Sort,20.3639
27,Merge Sort,41.898
28,Merge Sort,87.9201
