1000,10,100,1,84.27719999999995,83.33706930693062,0.008321882247924805
1000,20,100,1,52.82480999999999,51.834992156862704,0.00976147961616516
1000,30,100,1,39.942790000000045,38.79224854368931,0.009917966127395629
1000,40,100,1,33.113989999999994,31.824565384615383,0.01032158088684082
1000,50,100,1,27.296970000000027,26.063158095238112,0.009926016092300415
1000,60,100,1,24.274809999999956,22.888988679245273,0.01067216444015503
