15,Hoare,0.0061058
16,Hoare,0.0115488
17,Hoare,0.0251495
18,Hoare,0.0546961
19,Hoare,0.109539
20,Hoare,0.216283
21,Hoare,0.449578
22,Hoare,0.945698
23,Hoare,1.99129
24,Hoare,4.17558
25,Hoare,8.58963
26,Hoare,17.5647
27,Hoare,35.5983
